Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_504.jpg;0;1;0;3.149687;106.8306;89.04929;1.206789;23.63004;0.1055689
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_546.jpg;0.8746576;1;0;3.175665;106.9485;89.10017;1.267374;23.62516;0.05787659
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_588.jpg;2.723483;1;0;3.202872;107.0671;89.15228;1.332269;23.73494;0.02294721
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_632.jpg;4.609484;1;0;3.22875;107.2454;89.23311;1.401013;24.20196;359.9938
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_681.jpg;6.785184;1;0;3.26822;107.3643;89.28896;1.415512;24.70186;359.9932
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_729.jpg;8.846998;1;0;3.294391;107.4826;89.34675;1.393201;25.40288;0.004272906
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_771.jpg;11.04003;1;0;3.320794;107.6003;89.40739;1.351097;26.31764;0.05314869
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_812.jpg;12.91266;1;0;3.344329;107.775;89.50328;1.22493;28.06584;0.1651046
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_853.jpg;14.77904;1;0;3.380053;107.8898;89.57092;1.099025;29.4273;0.2714001
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_894.jpg;15;1;0;3.402185;108.003;89.64172;0.9414002;30.90277;0.406893
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_938.jpg;15;0.8741708;0;3.424556;108.1146;89.71545;0.7548252;32.41883;0.5662509
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_27_979.jpg;15;0.7513928;0;3.443066;108.2244;89.79197;0.534779;33.94934;0.7454663
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_019.jpg;15;0.6096306;0;3.456976;108.332;89.8712;0.2811337;35.4742;0.9458158
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_072.jpg;15;0.4911549;0;3.466149;108.4901;89.99514;359.9055;37.66941;1.259391
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_115.jpg;15;0.3315098;0;3.470104;108.596;90.08043;359.7786;39.0297;1.363795
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_169.jpg;15;0.1690059;0;3.465875;108.7017;90.16798;359.7384;40.38106;1.381998
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_213.jpg;15;0.03850317;0;3.451195;108.8579;90.30428;359.7995;42.49626;1.283834
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_256.jpg;15;0;0;3.43668;108.959;90.39987;359.9318;43.84037;1.185988
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_301.jpg;15;0.06664252;0;3.419076;109.0554;90.49876;0.04328153;45.26308;1.130479
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_344.jpg;15;0.1854179;0;3.410892;109.147;90.59906;0.04191837;46.76322;1.112911
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_387.jpg;15;0.3313773;0;3.407099;109.2348;90.70137;359.9881;48.26012;1.134915
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_429.jpg;15;0.4420202;0;3.408463;109.3206;90.80627;359.9679;49.71143;1.170495
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_479.jpg;15;0.597672;0;3.413342;109.4457;90.96873;0.02233146;51.86453;1.213474
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_521.jpg;12.78311;0.7454646;0;3.421413;109.5272;91.07784;0.007955783;53.20393;1.164347
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_563.jpg;10.97119;0.8662591;0;3.43733;109.6068;91.18977;0.01276832;54.48079;1.102009
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_608.jpg;9.053875;0.9940803;0;3.458709;109.684;91.30463;0.02282009;55.59438;1.081528
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_656.jpg;7.094886;1;0;3.496413;109.7977;91.4808;0.0411456;56.97309;1.067683
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_705.jpg;4.893715;1;0;3.522748;109.8727;91.60035;0.05311249;57.70332;1.053723
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_756.jpg;2.852737;1;0;3.548729;109.9851;91.78234;0.07909095;58.44501;1.013792
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_807.jpg;0.3355265;1;0;3.587185;110.0604;91.90523;0.1068885;58.71931;0.9684353
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_872.jpg;0;1;0;3.625789;110.2127;92.15481;0.2154758;58.89106;0.8472985
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_913.jpg;0;1;0;3.650769;110.2897;92.28157;0.3016385;58.90959;0.7813467
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_953.jpg;0;1;0;3.675751;110.3672;92.40948;0.4055234;58.91312;0.7093655
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_28_996.jpg;0;1;0;3.700722;110.4454;92.5385;0.5244355;58.90893;0.6311271
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_29_038.jpg;-1.919743;1;0;3.725678;110.5249;92.66806;0.650764;58.8028;0.5278877
